TGSC ID,Tags
1009472,"{'coconut', 'creamy', 'waxy', 'peach', 'fatty', 'fruity'}"
1009472,"{'coconut', 'creamy', 'green', 'waxy', 'peach', 'fruity', 'lactonic', 'milky'}"
1009511,"{'musk', 'ambrette', 'sweet'}"
1009541,"{'coffee', 'woody'}"
1009561,{'almost odorless'}
1009621,"{'methyl', 'chavicol', 'anise', 'sweet'}"
1009651,"{'sandalwood', 'waxy', 'oily', 'greasy', 'woody'}"
1009652,"{'sandalwood', 'waxy', 'oily', 'greasy', 'woody'}"
1009671,"{'floral', 'jasmin', 'pea green pea', 'gardenia', 'bean green bean', 'fruity', 'weedy'}"
1009672,"{'floral', 'jasmin', 'pea green pea', 'gardenia', 'bean green bean', 'fruity', 'weedy'}"
1009701,{'faint'}
1009711,"{'fir needle', 'jammy', 'sweet', 'raspberry', 'balsamic', 'woody'}"
1009731,"{'carvone', 'floral', 'sweet', 'grapefruit', 'cortex', 'woody'}"
1009751,"{'berry', 'floral', 'sweet', 'cherry', 'fruity'}"
1009761,"{'spicy', 'floral', 'sweet', 'woody burnt wood', 'carnation', 'balsamic', 'clove', 'custard', 'powdery', 'vanilla'}"
1009831,"{'onion green onion', 'garlic', 'sulfurous', 'alliaceous'}"
1009841,"{'creamy', 'sulfurous', 'alliaceous', 'onion', 'garlic'}"
1009851,"{'onion green onion', 'garlic', 'sulfurous', 'alliaceous'}"
1009881,"{'creosote', 'slight'}"
1009891,"{'pepper black pepper', 'green', 'herbal', 'citrus', 'terpenic', 'woody'}"
1009891,"{'pepper black pepper', 'green', 'citrus', 'terpenic'}"
1009911,"{'floral', 'sweet', 'civet', 'waxy', 'honeysuckle', 'honey', 'sour'}"
1009911,"{'floral', 'rose', 'sweet', 'chocolate', 'tobacco', 'honey', 'animal', 'powdery'}"
1009931,"{'clover', 'floral', 'sweet', 'green', 'hyacinth', 'cocoa', 'honey'}"
1009931,"{'floral', 'rose', 'sweet', 'earthy', 'green', 'fermented', 'chocolate', 'honey', 'powdery'}"
1009941,"{'clover', 'floral', 'green', 'rose'}"
1009961,"{'spicy', 'floral', 'green', 'grapefruit', 'citrus', 'neroli'}"
1009971,"{'floral', 'earthy', 'green', 'foliage', 'mushroom', 'rosy'}"
1009972,"{'floral', 'rose', 'earthy', 'green', 'foliage', 'mushroom'}"
1010001,"{'spicy', 'floral', 'sausage smoked sausage', 'balsamic', 'phenolic', 'honey', 'powdery', 'woody'}"
1010001,"{'floral', 'sweet', 'balsamic', 'phenolic', 'honey', 'chemical'}"
1010011,"{'foliage', 'hyacinth', 'green', 'herbal'}"
1010031,"{'floral', 'rose', 'sweet', 'tropical', 'honey', 'fruity'}"
1010031,"{'yeasty', 'floral', 'rose', 'sweet', 'balsamic', 'cocoa', 'honey'}"
1010032,"{'floral', 'rose', 'sweet', 'tropical', 'honey', 'fruity'}"
1010032,"{'yeasty', 'floral', 'rose', 'sweet', 'balsamic', 'cocoa', 'honey'}"
1010051,"{'rose dried rose', 'floral', 'rose'}"
1010051,"{'fresh', 'floral', 'rose', 'sweet', 'bready', 'honey'}"
1010052,"{'rose dried rose', 'floral', 'rose'}"
1010052,"{'fresh', 'floral', 'rose', 'sweet', 'bready', 'honey'}"
1010061,"{'berry', 'resinous', 'cedarwood', 'incense', 'spruce', 'blueberry', 'balsamic', 'woody'}"
1010071,"{'floral', 'rose', 'pastry', 'tea', 'peach', 'fruity'}"
1010072,"{'rose tea rose', 'floral', 'fruity', 'peach'}"
1010072,"{'yeasty', 'floral', 'rose', 'waxy', 'balsamic', 'honey', 'fruity'}"
1010081,"{'yeasty', 'floral', 'musty', 'sweet', 'strawberry'}"
1010081,"{'yeasty', 'floral', 'musty', 'sweet'}"
1010091,"{'floral', 'rose', 'sweet', 'peach', 'apricot', 'fruity'}"
1010091,"{'floral', 'tutti frutti', 'pineapple', 'sweet', 'apple', 'blueberry', 'ripe', 'fruity'}"
1010111,"{'floral', 'rose', 'sweet', 'balsamic', 'honey'}"
1010111,"{'floral', 'rose', 'sweet', 'cinnamyl', 'green', 'fatty', 'honey', 'powdery'}"
1010131,"{'floral', 'rose', 'carnation', 'balsamic', 'hyacinth'}"
1010132,"{'floral', 'rose', 'carnation', 'balsamic', 'hyacinth'}"
1010151,"{'fresh', 'sweet', 'gardenia', 'hyacinth', 'chemical', 'almond'}"
1010151,"{'naphthyl', 'sweet', 'chemical', 'camphoreous', 'medicinal'}"
1010171,"{'spicy', 'sweet', 'cinnamyl', 'mignonette', 'hyacinth', 'balsam'}"
1010172,"{'spicy', 'floral', 'sweet', 'cinnamyl', 'balsamic', 'hyacinth'}"
1010172,"{'spicy', 'floral', 'cinnamon', 'balsamic', 'honey', 'fruity'}"
1010211,"{'seafood', 'alliaceous', 'clam', 'coffee', 'onion', 'nut skin', 'eggy'}"
1010211,"{'seafood', 'alliaceous', 'clam', 'coffee', 'onion', 'nut skin', 'eggy'}"
1010231,"{'fresh', 'floral', 'jasmin', 'sweet', 'watery', 'oily'}"
1010241,"{'fresh', 'leafy', 'green', 'storax', 'foliage', 'balsamic', 'cortex'}"
1010241,"{'floral', 'green', 'melon', 'aldehydic'}"
1010251,"{'spicy', 'coconut', 'fresh', 'floral', 'jasmin', 'waxy', 'natural'}"
1010251,"{'coconut', 'floral', 'creamy', 'sweet', 'coumarinic', 'lactonic', 'fatty', 'powdery'}"
1010271,"{'floral', 'orchid', 'metallic', 'green', 'herbal', 'woody'}"
1010291,"{'fresh', 'hay', 'sweet', 'pine', 'green', 'terpenic', 'woody'}"
1010311,"{'leafy', 'fig', 'green', 'cortex', 'galbanum', 'weedy'}"
1010351,"{'animal', 'civet', 'leathery', 'ambergris'}"
1010371,"{'spicy', 'sweet', 'dry', 'woody', 'caramellic'}"
1010371,"{'spicy', 'acidic', 'pungent', 'ripe', 'brown', 'fruity'}"
1010401,{'amber'}
1010451,"{'spicy', 'floral', 'rose red rose', 'waxy', 'geranium', 'powdery'}"
1010451,"{'citronella', 'floral', 'fresh', 'rose', 'sweet', 'lime', 'waxy', 'citrus', 'fatty', 'mandarin', 'lemon'}"
1010461,"{'sulfurous', 'egg yolk', 'eggy'}"
1010471,"{'cheesy', 'sharp', 'fruity', 'rancid'}"
1010481,"{'balsamic', 'earthy'}"
1010501,"{'orchid', 'floral', 'grape'}"
1010541,"{'floral', 'herbal', 'warm', 'sweet'}"
1010551,"{'rubber', 'sulfury', 'liver'}"
1010571,"{'minty', 'earthy', 'patchouli', 'herbal', 'pine', 'phenolic', 'camphoreous', 'woody'}"
1010591,"{'earthy', 'oakmoss', 'vetiver', 'animal', 'leathery', 'castoreum'}"
1010651,"{'floral', 'metallic', 'green', 'herbal', 'balsam'}"
1010652,"{'floral', 'metallic', 'green', 'herbal', 'balsamic'}"
1010661,{'fatty'}
1010731,"{'sage', 'rosemary', 'herbal', 'camphoreous'}"
1010781,"{'animal', 'musk', 'natural'}"
1010791,"{'spicy', 'sassafrass', 'floral', 'sweet', 'warm', 'woody', 'anise'}"
1010801,{'spicy'}
1010851,"{'sandalwood', 'creamy', 'sweet', 'oily', 'woody'}"
1010901,"{'powdery', 'floral', 'hawthorn', 'anisic'}"
1010911,"{'balsamic', 'clean', 'sandalwood', 'woody'}"
1010913,"{'balsamic', 'clean', 'sandalwood', 'woody'}"
1010921,set()
1010951,"{'apricot', 'fruity', 'sweet', 'tangerine'}"
1010991,"{'fresh', 'floral', 'berry', 'rose', 'sweet'}"
1011001,"{'parsley', 'herbal'}"
1011021,{'costus'}
1011051,"{'spicy', 'cinnamon', 'cassia', 'sweet'}"
1011051,"{'spicy', 'cinnamon', 'sweet', 'balsamic', 'warm'}"
1011071,"{'fresh', 'leafy', 'green', 'sweaty', 'aldehydic', 'grassy', 'fatty', 'fruity'}"
1011071,"{'leafy', 'green', 'clean', 'fatty', 'vegetable', 'fruity', 'woody'}"
1011091,"{'rhubarb', 'musty', 'leafy', 'green', 'gardenia'}"
1011092,"{'rhubarb', 'musty', 'leafy', 'green', 'gardenia'}"
1011092,"{'berry', 'musty', 'green', 'seedy', 'fruity'}"
1011131,"{'spicy', 'blossom', 'carnation', 'clove', 'woody'}"
1011132,"{'spicy', 'floral', 'carnation', 'clove', 'woody'}"
1011151,"{'jasmin', 'herbal', 'oily', 'basil', 'fruity', 'woody'}"
1011171,"{'sweet', 'chocolate', 'balsamic', 'cocoa', 'honey', 'animal', 'castoreum'}"
1011171,"{'floral', 'rose', 'sweet', 'chocolate', 'honey'}"
1011221,"{'berry', 'herbal', 'minty', 'honey'}"
1011251,"{'terpene', 'floral', 'pine', 'lilac', 'citrus', 'woody'}"
1011252,"{'floral', 'pine', 'lilac', 'citrus', 'terpenic', 'woody'}"
1011252,"{'resinous', 'floral', 'lime', 'pine', 'citrus', 'lemon', 'cooling', 'terpenic', 'woody'}"
1011271,"{'bergamot', 'lavender', 'lime', 'herbal', 'citrus'}"
1011272,"{'bergamot', 'lavender', 'lime', 'herbal', 'citrus'}"
1011272,"{'spicy', 'floral', 'herbal', 'clean', 'waxy', 'citrus', 'woody'}"
1011291,"{'old', 'tropical', 'green', 'herbal', 'wood', 'citrus', 'geranium'}"
1011292,"{'tropical', 'green', 'herbal', 'citrus', 'geranium', 'woody old wood'}"
1011292,"{'sweet', 'tropical', 'green', 'citrus', 'woody'}"
1011301,"{'creamy', 'musk', 'warm', 'powdery', 'woody'}"
1011311,"{'floral', 'rose', 'de', 'tea', 'lilac', 'oily', 'bois', 'woody', 'lily'}"
1011312,"{'floral', 'bois de rose', 'tea', 'lilac', 'oily', 'woody', 'lily'}"
1011312,"{'floral', 'bois de rose', 'citrus rind', 'tea', 'fatty'}"
1011431,"{'floral', 'minty', 'clean', 'musk', 'aldehydic', 'fruity', 'woody'}"
1011471,"{'floral', 'hay', 'earthy', 'leafy', 'green', 'aldehydic', 'grassy', 'weedy'}"
1011471,"{'berry', 'floral', 'green', 'herbal', 'cooling', 'camphoreous', 'melon', 'woody'}"
1011491,"{'violet', 'floral', 'violet leaf', 'tropical', 'green', 'greasy', 'chicken coup', 'fruity'}"
1011531,"{'sweet', 'rooty', 'pine', 'lemon', 'dry', 'camphoreous', 'woody'}"
1011551,"{'spicy', 'sweet', 'clove', 'dry', 'woody'}"
1011551,"{'spicy', 'terpenic', 'woody'}"
1011561,"{'spicy', 'curry', 'creamy', 'sweet', 'cumin', 'woody', 'fruity', 'winey'}"
1011571,"{'pine', 'balsamic', 'peppery', 'camphoreous', 'woody'}"
1011591,"{'almond bitter almond', 'fruity', 'nutty'}"
1011601,"{'balsamic', 'vanilla', 'camphoreous', 'medicinal'}"
1011631,"{'fresh', 'floral', 'lavender', 'deep', 'natural', 'woody'}"
1011632,"{'fresh', 'floral', 'lavender', 'natural', 'woody'}"
1011651,"{'smoky', 'earthy', 'green', 'burnt', 'caramellic'}"
1011671,"{'tropical', 'fruity', 'pineapple'}"
1011711,"{'creamy', 'chocolate', 'vanilla', 'sweet'}"
1011712,"{'creamy', 'chocolate', 'vanilla', 'sweet'}"
1011712,"{'creamy', 'vanilla', 'phenolic', 'sweet'}"
1011771,"{'sage', 'apricot', 'herbal', 'fruity'}"
1011781,"{'berry', 'minty', 'fig', 'herbal', 'aldehydic', 'plum', 'raisin', 'woody', 'fruity', 'fruit dried fruit'}"
1011781,"{'berry', 'minty', 'herbal', 'fruity', 'woody'}"
1011791,"{'floral', 'leathery', 'rose', 'sweet'}"
1011801,"{'balsamic', 'floral', 'herbal'}"
1011811,"{'green', 'fruity', 'sweet'}"
1011821,"{'green', 'fermented', 'fusel', 'cocoa', 'cognac', 'fruity', 'winey'}"
1011821,"{'green', 'fermented', 'fusel', 'pungent', 'cognac', 'cocoa', 'fruity', 'winey'}"
1011841,"{'earthy', 'vegetable', 'balsamic', 'mushroom', 'cortex', 'nutty', 'plastic', 'almond'}"
1011841,"{'balsamic', 'almond', 'cherry', 'sweet'}"
1011861,"{'floral', 'rose'}"
1011871,"{'sandalwood', 'sweet', 'rooty', 'balsamic', 'woody'}"
1011911,"{'spicy', 'herbal', 'fruity', 'warm'}"
1011931,"{'methyl heptine carbonate', 'green', 'melon', 'violet'}"
1011951,"{'violet', 'floral', 'sweet', 'tropical', 'orris', 'fruity', 'woody'}"
1011952,"{'violet', 'floral', 'sweet', 'tropical', 'orris', 'fruity', 'woody'}"
1011971,"{'violet', 'floral', 'sweet', 'orris', 'powdery', 'fruity', 'woody'}"
1011971,"{'violet', 'floral', 'sweet', 'tea', 'powdery', 'fruity', 'woody'}"
1011981,"{'floral', 'orris'}"
1012031,"{'oily', 'horseradish', 'dusty', 'watercress', 'medicinal'}"
1012041,"{'metallic', 'hay', 'fruity', 'sweet'}"
1012051,"{'green', 'woody', 'dirty', 'animal', 'fruity', 'winey'}"
1012111,"{'orange', 'floral', 'naphthyl', 'blossom', 'sweet', 'acacia', 'neroli'}"
1012112,"{'floral', 'naphthyl', 'sweet', 'acacia', 'orangeflower', 'neroli'}"
1012121,"{'spicy', 'minty', 'green', 'herbal', 'rosemary', 'phenolic'}"
1012121,"{'spicy', 'minty', 'green', 'herbal', 'cooling', 'terpenic'}"
1012131,"{'cheesy', 'dairy', 'waxy', 'dirty'}"
1012131,"{'cheesy', 'dairy', 'waxy', 'dirty'}"
1012171,"{'floral', 'rose', 'fruit', 'tropical', 'green', 'citrus', 'fruity', 'woody'}"
1012172,"{'floral', 'rose', 'green', 'fruit tropical fruit', 'citrus', 'fruity', 'woody'}"
1012172,"{'floral', 'rose', 'bois de rose', 'apple', 'green', 'waxy', 'citrus', 'fatty', 'lemon', 'pear'}"
1012201,"{'hazelnut', 'chocolate', 'coffee', 'popcorn', 'nutty', 'bread crust', 'corn chip'}"
1012201,"{'musty', 'roasted', 'potato', 'popcorn', 'nutty', 'corn chip'}"
1012221,"{'fatty', 'popcorn', 'corn chip', 'tobacco'}"
1012221,"{'corn', 'popcorn', 'nutty', 'musty'}"
1012241,"{'sweet', 'hawthorn', 'phenolic', 'popcorn', 'nutty', 'dry', 'woody'}"
1012271,"{'floral', 'jasmin', 'sweet', 'green', 'tuberose', 'oily', 'gardenia', 'woody', 'weedy'}"
1012281,"{'fresh', 'coconut', 'sweet', 'waxy', 'oily', 'peach', 'fruity', 'buttery'}"
1012281,"{'creamy', 'sweet', 'peach', 'fatty', 'fruity'}"
1012371,"{'guaiacwood', 'spicy', 'sweet', 'balsamic', 'dry', 'powdery', 'woody'}"
1012381,"{'fishy', 'oily', 'fatty', 'dirty', 'chemical'}"
1012391,"{'tutti frutti', 'pineapple', 'sweet', 'apple', 'bubble gum', 'fruit overripe fruit', 'rummy', 'cherry', 'fruity'}"
1012391,"{'berry', 'tutti frutti', 'sweet', 'bubble gum', 'ripe', 'candy', 'cherry', 'fruity'}"
1012411,"{'floral', 'cassia', 'sweet', 'cinnamyl', 'balsamic'}"
1012411,"{'spicy', 'floral', 'cinnamon', 'jasmin', 'rose', 'sweet', 'balsamic'}"
1012421,"{'green', 'geranium', 'rose', 'pungent'}"
1012431,"{'floral', 'soapy', 'sweet', 'clean', 'waxy'}"
1012432,"{'floral', 'soapy', 'sweet', 'clean', 'waxy'}"
1012432,"{'floral', 'soapy', 'creamy', 'sweet', 'waxy', 'rummy'}"
1012441,"{'spicy', 'opoponax', 'myrrh', 'balsamic', 'citrus', 'fruity'}"
1012441,"{'tropical', 'green', 'citrus', 'fruity', 'banana', 'terpenic', 'woody'}"
1012451,"{'lavender', 'tomato', 'blueberry', 'green', 'herbal', 'woody'}"
1012461,"{'fresh', 'floral', 'sweet', 'tart', 'herbal', 'citrus', 'lemon'}"
1012481,"{'meaty', 'sulfurous'}"
1012511,"{'petitgrain', 'fresh', 'bergamot', 'green', 'citrus', 'woody'}"
1012521,"{'floral', 'sweet', 'green', 'fruity', 'woody'}"
1012531,"{'spicy', 'floral', 'jasmin', 'cinnamyl', 'chocolate', 'balsamic', 'fruity', 'leathery'}"
1012531,"{'spicy', 'floral', 'sweet', 'tropical', 'cinnamyl', 'fatty', 'fruity'}"
1012551,"{'clover', 'floral', 'sweet', 'green', 'herbal', 'chocolate'}"
1012571,"{'balsamic', 'cinnamyl', 'floral', 'rose'}"
1012591,"{'spicy', 'cranberry', 'floral', 'tea black tea', 'almond', 'fruity'}"
1012591,"{'floral', 'chemical', 'almond', 'cherry', 'fruity'}"
1012601,"{'balsamic', 'pine', 'herbal'}"
1012611,"{'hay', 'floral', 'hawthorn', 'sweet'}"
1012621,"{'herbal', 'woody'}"
1012631,"{'floral', 'herbal', 'dusty', 'fruity', 'woody'}"
1012641,"{'fir needle', 'camphoreous', 'nutty'}"
1012651,"{'rose', 'earthy', 'sweet', 'mushroom', 'plastic', 'cherry', 'fruity'}"
1012661,"{'floral', 'rose', 'green', 'mentholic', 'muguet'}"
1012671,"{'balsamic', 'floral', 'honey', 'rose'}"
1012681,"{'earthy', 'green', 'pine', 'herbal', 'balsamic'}"
1012681,{'balsamic'}
1012691,"{'floral', 'rose', 'honey', 'styrax', 'balsam', 'fruity', 'red'}"
1012692,"{'floral', 'rose red rose', 'storax', 'balsamic', 'honey', 'fruity'}"
1012711,"{'sweet', 'coffee', 'sugar', 'woody', 'maple', 'caramellic'}"
1012711,"{'sweet', 'bready', 'coffee', 'burnt', 'maple', 'caramellic'}"
1012731,"{'sweet', 'fenugreek', 'sugar', 'licorice', 'maple', 'caramellic'}"
1012741,"{'whiskey', 'molasses', 'toffee', 'coffee', 'nutty', 'sugar burnt sugar', 'brown', 'maple', 'caramellic'}"
1012741,"{'sweet', 'sugar', 'brown', 'maple', 'caramellic'}"
1012751,"{'coconut', 'sweet', 'tonka', 'coumarinic', 'powdery'}"
1012761,"{'coconut', 'floral', 'creamy', 'earthy', 'tonka', 'cinnamyl', 'coumarinic', 'powdery', 'vanilla'}"
1012761,"{'coconut', 'floral', 'creamy', 'sweet', 'powdery', 'vanilla'}"
1012771,{'odorless'}
1012772,{'odorless'}
1012781,"{'balsamic', 'cypress'}"
1012811,"{'hay', 'acorn', 'herbal', 'natural', 'immortelle', 'dry', 'woody'}"
1012821,"{'pine', 'oily', 'valerian root', 'balsamic', 'forest', 'dry', 'camphoreous', 'woody'}"
1012821,"{'pine', 'green', 'oily', 'cooling', 'woody'}"
1012831,"{'rose', 'sweet', 'clean', 'waxy', 'aldehydic', 'ozone'}"
1012851,"{'floral', 'cotton candy', 'sweet', 'raspberry', 'heliotrope', 'powdery'}"
1012851,"{'berry', 'floral', 'jammy', 'sweet', 'powdery', 'fruity'}"
1012861,"{'aromatic', 'metallic', 'chemical', 'sour', 'fruity', 'woody'}"
1012901,{'spicy'}
1012911,"{'minty', 'sweet', 'cumin', 'herbal', 'orris', 'cyclamen', 'ozone', 'woody'}"
1012921,"{'mild', 'rose'}"
1012931,"{'fresh', 'floral', 'rose', 'clean', 'green', 'herbal', 'citrus'}"
1012941,"{'musty', 'earthy', 'hazelnut', 'cocoa', 'nutty', 'potato baked potato', 'powdery', 'nut skin', 'peanut roasted peanut'}"
1012941,"{'musty', 'potato', 'cocoa', 'nutty', 'powdery'}"
1012951,"{'apricot', 'fruity', 'sweet'}"
1012961,"{'berry', 'creamy', 'acetic', 'fruity', 'cheesy', 'buttery'}"
1012961,"{'buttery', 'musty', 'creamy'}"
1013051,"{'spicy', 'tonka', 'balsamic', 'coumarinic', 'almond'}"
1013081,"{'fermented', 'brandy', 'fruity', 'sweet'}"
1013091,"{'brandy', 'fruity', 'winey', 'sweet'}"
1013111,"{'floral', 'sweet', 'hawthorn', 'balsamic', 'mimosa'}"
1013131,"{'sweet', 'herbal', 'hawthorn', 'phenolic', 'tobacco', 'honey'}"
1013131,"{'almond bitter almond', 'tropical', 'phenolic', 'sharp', 'tobacco', 'cherry', 'melon'}"
1013151,"{'balsamic', 'amber', 'fruity'}"
1013161,"{'cooked', 'roasted'}"
1013171,"{'floral', 'jasmin', 'green', 'herbal', 'lily'}"
1013181,"{'spicy', 'sweet', 'balsamic', 'cocoa', 'fruity'}"
1013201,"{'animal', 'leathery'}"
1013221,"{'floral', 'ylang'}"
1013231,"{'herbal', 'minty', 'mentholic', 'spearmint'}"
1013231,"{'fresh', 'minty', 'sweet', 'cooling', 'camphoreous', 'terpenic'}"
1013241,"{'floral', 'woody'}"
1013251,"{'sassafrass', 'spicy', 'fennel', 'sweet', 'green', 'herbal', 'anisic', 'anise'}"
1013251,"{'spicy', 'minty', 'sweet', 'green', 'herbal', 'phenolic', 'anisic', 'anise'}"
1013261,"{'minty', 'musty', 'leathery', 'patchouli', 'camphoreous', 'woody'}"
1013262,"{'minty', 'musty', 'leathery', 'patchouli', 'camphoreous', 'woody'}"
1013271,"{'musty', 'sweet', 'balsam', 'powdery', 'fruity'}"
1013272,"{'musty', 'sweet', 'balsamic', 'powdery', 'fruity'}"
1013272,"{'sweet', 'balsamic', 'chemical', 'cherry', 'fruity'}"
1013281,"{'minty', 'camphoreous', 'orris', 'woody'}"
1013291,"{'fresh', 'sappy', 'clean', 'balsamic', 'woody'}"
1013301,"{'green', 'clean', 'oily', 'citrus', 'fatty', 'dairy', 'peach', 'apricot', 'nasturtium', 'fruity'}"
1013341,"{'berry', 'floral', 'woody'}"
1013351,"{'fresh', 'coconut', 'sweet', 'tropical', 'metallic', 'oily', 'peach', 'buttery'}"
1013351,"{'creamy', 'sweet', 'tropical', 'milky', 'peach', 'fatty', 'dairy', 'apricot', 'fruity', 'buttery'}"
1013371,"{'sweet', 'metallic', 'peach', 'fatty', 'fruity'}"
1013381,"{'rummy', 'brandy', 'fruity', 'plum'}"
1013391,"{'musty', 'sweet', 'alcoholic', 'bready', 'coffee', 'chemical', 'caramellic'}"
1013391,"{'estery', 'musty', 'sweet', 'sulfurous', 'bready', 'coffee', 'chemical', 'brown', 'caramellic'}"
1013401,"{'floral', 'pineapple', 'woody', 'fruity', 'winey'}"
1013411,"{'coconut', 'fresh', 'sweet', 'creamy', 'oily', 'peach', 'dairy', 'fruity'}"
1013411,"{'coconut', 'creamy', 'sweet', 'fatty', 'lactonic', 'milky'}"
1013421,"{'orchid', 'floral'}"
1013461,"{'tropical', 'green', 'starfruit', 'oily', 'grassy', 'pear', 'fruity', 'winey', 'licorice'}"
1013481,"{'fruity', 'green', 'herbal'}"
1013491,"{'floral', 'woody', 'lily of the valley'}"
1013501,"{'pineapple', 'earthy', 'tropical', 'green', 'peach', 'apple green apple', 'sour', 'fruity', 'apple skin'}"
1013501,"{'estery', 'pineapple', 'sweet', 'tropical', 'peach', 'apple green apple', 'fruity'}"
1013511,"{'sandalwood', 'creamy', 'musk', 'waxy', 'greasy', 'milky', 'woody'}"
1013521,"{'minty', 'earthy', 'sweet', 'herbal', 'green', 'frutiy', 'strong', 'moss', 'woody'}"
1013531,"{'floral', 'rose red rose', 'metallic', 'warm', 'fruity', 'leathery'}"
1013541,"{'rooty', 'vetiver', 'woody', 'earthy'}"
1013551,"{'fruity', 'soapy', 'waxy', 'peanut'}"
1013551,"{'fermented', 'soapy', 'waxy', 'dairy'}"
1013561,"{'herbal', 'waxy', 'savory', 'fruity', 'caramellic'}"
1013571,"{'fresh', 'floral', 'rose', 'waxy', 'dewy', 'amber', 'petal'}"
1013601,"{'galbanum', 'green', 'pea green pea', 'pepper bell pepper'}"
1013621,"{'celery', 'green', 'brothy', 'onion', 'pepper bell pepper', 'vegetable'}"
1013631,"{'sweet', 'tropical', 'ethereal', 'banana', 'fruity'}"
1013631,"{'apple', 'sweet', 'ethereal', 'banana', 'fruity'}"
1013651,"{'fresh', 'catechu', 'bonbon'}"
1013661,"{'anise', 'licorice'}"
1013671,"{'green', 'herbal', 'sugar', 'caramellic'}"
1013681,"{'aromatic', 'floral', 'rose', 'chamomile', 'herbal', 'fruity'}"
1013691,"{'apricot', 'orange', 'floral', 'rose'}"
1013701,"{'herbal', 'ethereal', 'buttery'}"
1013711,{'fatty'}
1013721,"{'chamomile', 'herbal'}"
1013741,"{'floral', 'creamy', 'celery', 'green', 'herbal'}"
1013761,"{'oakmoss', 'leathery'}"
1013771,"{'orange', 'citrus', 'fresh', 'sweet'}"
1013771,"{'citrus', 'peely', 'sweet'}"
1013772,"{'orange', 'citrus', 'fresh', 'sweet'}"
1013772,"{'citrus', 'peely', 'sweet'}"
1013781,"{'phenolic', 'herbal', 'celery'}"
1013791,{'garlic'}
1013801,"{'clover', 'ethyl', 'harsh', 'benzoate'}"
1013802,"{'clover', 'floral', 'orchid', 'herbal', 'medicinal'}"
1013821,"{'fatty', 'oily'}"
1013831,"{'green', 'aldehydic', 'fatty', 'banana', 'cheesy'}"
1013831,"{'spicy', 'fresh', 'leafy', 'green', 'clean', 'herbal', 'sharp', 'fruity'}"
1013841,"{'raw', 'spicy', 'tomato leaf', 'green', 'herbal', 'bean green bean'}"
1013851,"{'leafy', 'green', 'violet', 'sweet'}"
1013871,"{'fresh', 'rose', 'waxy', 'rue', 'citrus', 'fatty', 'ozone'}"
1013881,{'green'}
1013891,"{'floral', 'jasmin', 'woody', 'tuberose'}"
1013911,"{'apple', 'green', 'grassy', 'fatty', 'fruity', 'weedy'}"
1013951,"{'fresh', 'seashore', 'waxy', 'aldehydic', 'citrus', 'mandarin'}"
1013971,"{'fresh', 'floral', 'sweet', 'leafy', 'green', 'orangeflower'}"
1013981,"{'fruity', 'floral', 'herbal', 'warm'}"
1014011,"{'pineapple', 'sweet', 'tropical', 'green', 'raspberry', 'fruity'}"
1014011,"{'tutti frutti', 'pineapple', 'sweet', 'tropical', 'green', 'fruity'}"
1014021,"{'ethereal', 'fruity'}"
1014051,"{'floral', 'minty', 'earthy', 'hawthorn', 'anisic', 'animal'}"
1014061,"{'walnut', 'camphoreous', 'hazelnut', 'cherry'}"
1014071,"{'coconut', 'rooty', 'fatty', 'warm', 'animal', 'costus'}"
1014091,"{'juicy fruit', 'pineapple', 'green', 'fruit tropical fruit', 'fruit ripe fruit', 'banana', 'cherry', 'fruity'}"
1014091,"{'fresh', 'fruity', 'sweet', 'ripe'}"
1014111,"{'cinnamyl', 'balsamic', 'cognac', 'fruity', 'winey'}"
1014151,"{'sweet', 'green', 'waxy', 'hyacinth', 'honey'}"
