TGSC ID,Tags,Original Tags,Description,Concentration %,Solvent,Strength,Recommended Max Concentration %,Substantivity (Hours),Substantivity Min (Hours),Substantivity Max (Hours),Substantivity Concentration %,Substantivity Solvent,Source,Source Year,Sample Supplier
1011811,"['green','sweet','fruity']",true,mild sweet green fruity,100.0,,,,,,,,,,,
1011821,"['fermented','fusel','cognac','winey','cocoa','green','fruity']",true,fusel cognac wine cocoa green fruity,100.0,,,,,8.0,,100.0,,,,
1011821,"['fermented','pungent','fusel','cognac','winey','cocoa','green','fruity']",true,"Pungent, fusel, cognac and wine, cocoa, with green fruity undernotes",,,,,,,,,,"Mosciano, Gerard P&F 15, No. 6, 35",1990,
1011841,"['balsamic','earthy','mushroom','vegetable','plastic','cortex','almond','nutty']",true,balsamic earthy mushroom vegetable plastic cortex almond nutty,100.0,,,,,121.0,,100.0,,"Luebke, William tgsc",2021,"Bedoukian Research, Inc."
1011841,"['balsamic','sweet','cherry','almond']",true,"Sweet, balsamic with a cherry / almond nuance",,,,,,,,,,"Mosciano, Gerard P&F 17, No. 3, 57",1992,
1011861,"['floral','rose']",true,weak rose,100.0,,,,,,,,,,,
1011871,"['woody','sweet','balsamic','rooty','sandalwood']",true,sweet balsam woody root sandalwood,100.0,,,,341.0,,,100.0,,"Luebke, William tgsc",1986,International Flavors & Fragrances Inc.
1011911,"['herbal','warm','fruity','spicy']",true,warm herbal fruity spicy,10.0,dipropylene glycol,,,,,,,,,,
1011931,"['methyl heptine carbonate','violet','green','melon']",false,similar to methyl heptine carbonate violet green melon,,,,,,,,,,,,
1011951,"['sweet','woody','floral','violet','orris','tropical','fruity']",false,sweet woody floral violet orris tropical fruity,10.0,dipropylene glycol,medium,10.0,,,,,,,,
1011952,"['floral','sweet','woody','violet','orris','tropical','fruity']",true,sweet woody floral violet orris tropical fruity,10.0,dipropylene glycol,medium,10.0,112.0,,,100.0,,"Luebke, William tgsc",1983,Givaudan Corporation
1011971,"['powdery','sweet','floral','fruity','violet','orris','woody']",true,sweet floral fruity powdery violet orris woody,10.0,dipropylene glycol,medium,10.0,124.0,,,100.0,,"Luebke, William tgsc",1986,Harrmann & Reimer Corporation
1011971,"['powdery','sweet','woody','fruity','floral','violet','tea']",true,"Sweet, powdery, woody, fruity, floral, ionone-like with tea nuances",,,,,,,,,,"Mosciano, Gerard P&F 19, No. 2, 55",1994,
1011981,"['floral','orris']",true,floral orris,100.0,,,,,,,,,,,
1012031,"['watercress','dusty','medicinal','horseradish','oily']",true,mild watercress dusty medicinal horseradish oily,0.1,dipropylene glycol,medium,1.0,15.0,,,0.1,dipropylene glycol,"Luebke, William tgsc",2008,Sigma-Aldrich
1012041,"['fruity','sweet','hay','metallic']",true,"fruity, sweet, slightly hay-like, and slightly metallic",100.0,,,,,,,,,,,
1012051,"['fruity','winey','woody','green','dirty','animal']",true,"fruity, winey, woody, green, slightly dirty and animalic",10.0,dipropylene glycol,,,,,,,,,,
1012111,"['sweet','naphthyl','floral','orange','blossom','acacia','neroli']",false,sweet naphthyl floral orange blossom acacia neroli,1.0,dipropylene glycol,high,1.0,,,,,,,,
1012112,"['naphthyl','sweet','floral','orangeflower','acacia','neroli']",true,sweet naphthyl floral orange blossom acacia neroli,1.0,dipropylene glycol,high,1.0,400.0,,,20.0,dipropylene glycol,"Luebke, William tgsc",1986,Harrmann & Reimer Corporation
1012121,"['herbal','green','minty','spicy','rosemary','phenolic']",true,green minty spice herbal rosemary phenolic,100.0,,,,,4.0,,100.0,,"Luebke, William tgsc",1985,Dragoco Inc.
1012121,"['herbal','green','cooling','spicy','terpenic','minty']",true,"Green, cooling spice, herbaceous, with a terpy and minty nuance",,,,,,,,,,"Mosciano, Gerard P&F 15, No. 6, 35",1990,
1012131,"['waxy','dirty','cheesy','dairy']",true,waxy dirty cheese cultured dairy,10.0,dipropylene glycol,,,,,,,,,,
1012131,"['waxy','dirty','cheesy','dairy']",true,"Waxy, dirty and cheesy with a cultured dairy nuance",,,,,,,,,,"Mosciano, Gerard P&F 14, No. 6, 47",1989,
1012171,"['floral','green','rose','fruity','citrus','woody','tropical','fruit']",false,floral green rose fruity citrus woody tropical fruit,100.0,,,,8.0,,,100.0,,,,
1012172,"['floral','green','rose','fruity','citrus','woody','fruit tropical fruit']",true,floral green rose fruity citrus woody tropical fruit,100.0,,,,8.0,,,100.0,,"Luebke, William tgsc",1982,Givaudan Corporation
1012172,"['floral','rose','green','fatty','citrus','lemon','bois de rose','waxy','pear','apple']",true,"Floral, rosy, green, fatty, citrus lemon and bois de rose-like. Waxy pear and apple like on dry put",1.0,,,,,,,,,"Mosciano, Gerard P&F 25, No. 6, 26",2000,
1012201,"['popcorn','nutty','corn chip','bread crust','chocolate','hazelnut','coffee']",true,popcorn nutty corn chip bread crust chocolate hazelnut coffee,0.1,propylene glycol,very high,0.1,400.0,,,10.0,dipropylene glycol,"Luebke, William tgsc",1996,Sigma-Aldrich
1012201,"['popcorn','musty','roasted','corn chip','nutty','potato']",true,"Musty, roasted, corn chip, popcorn, nutty and potato-like",,,,,,,,,,"Mosciano, Gerard P&F 17, No. 1, 41",1992,
1012221,"['popcorn','corn chip','fatty','tobacco']",true,popcorn heavy corn chip fatty tobacco,1.0,propylene glycol,high,1.0,9.0,,,100.0,,"Luebke, William tgsc",1996,Sigma-Aldrich
1012221,"['popcorn','corn','musty','nutty']",true,Corn-like with a musty nutty nuance,,,,,,,,,,"Mosciano, Gerard P&F 17, No. 1, 41",1992,
1012241,"['nutty','sweet','dry','hawthorn','phenolic','woody','popcorn']",true,sweet nutty dry hawthorn phenolic woody popcorn,1.0,dipropylene glycol,high,1.0,45.0,,,100.0,,"Luebke, William tgsc",1998,Sigma-Aldrich
1012271,"['green','weedy','oily','sweet','woody','floral','gardenia','jasmin','tuberose']",true,green weedy oily sweet woody floral gardenia jasmin tuberose,100.0,,,,144.0,,,100.0,,,,
1012281,"['fruity','fresh','oily','waxy','peach','coconut','buttery','sweet']",true,fresh oily waxy peach coconut buttery sweet,100.0,,,,256.0,,,100.0,,"Luebke, William tgsc",1997,CA Aromatics Company Inc.
1012281,"['fruity','peach','creamy','sweet','fatty']",true,"Fruity, peach, creamy and sweet with a fatty nuance",,,,,,,,,,"Mosciano, Gerard P&F 21, No. 2, 47",1996,
1012371,"['woody','sweet','dry','guaiacwood','spicy','powdery','balsamic']",true,sweet woody dry guaiacwood spicy powdery,100.0,,,,,,,,,"Luebke, William tgsc",1989,"Fritzsche Dodge & Olcott, Inc."
1012381,"['fatty','oily','fishy','dirty','chemical']",true,"fatty, oily, fishy, dirty and chemical",10.0,dipropylene glycol,,,,,,,,,,
1012391,"['fruity','sweet','pineapple','tutti frutti','rummy','cherry','apple','fruit overripe fruit','bubble gum']",true,sweet fruity pineapple tutti frutti rum cherry apple overripe fruit bubble gum,100.0,,,,,,4.0,100.0,,"Luebke, William tgsc",2017,"Nickstadt Moeller, Inc."
1012391,"['fruity','sweet','candy','berry','cherry','tutti frutti','ripe','bubble gum']",true,"Sweet, fruity, candy, berry, cherry, tutti frutti, over ripe and bubble gum-like",,,,,,,,,,"Mosciano, Gerard P&F 19, No. 4, 45",1994,
1012411,"['balsamic','sweet','floral','cassia','cinnamyl']",true,sweet balsam floral cassia cinnamyl,100.0,,,,356.0,,,100.0,,"Luebke, William tgsc",1986,"Fritzsche Dodge & Olcott, Inc."
1012411,"['balsamic','floral','sweet','jasmin','rose','cinnamon','spicy']",true,"Mild, floral, balsamic, sweet, floral, jasmin and rose, with a cinnamon spicy nuance",1.0,,,,,,,,,"Mosciano, Gerard P&F 25, No. 4, 71",2000,
1012421,"['green','pungent','rose','geranium']",true,pungent rose green geranium,0.1,propylene glycol,,,,,,,,,,
1012431,"['sweet','waxy','floral','soapy','clean']",false,sweet waxy floral soapy clean,100.0,,,,,,,,,,,
1012432,"['waxy','sweet','floral','soapy','clean']",true,sweet waxy floral soapy clean,100.0,,,,216.0,,,100.0,,"Luebke, William tgsc",1987,"Fritzsche Dodge & Olcott, Inc."
1012432,"['waxy','sweet','soapy','rummy','creamy','floral']",true,"Sweet, waxy, soapy and rummy with a creamy, floral nuance",,,,,,,,,,"Mosciano, Gerard P&F 20, No. 4, 23",1995,
1012441,"['fruity','balsamic','citrus','myrrh','opoponax','spicy']",true,balsamic citrus myrrh opoponax spicy,100.0,,,,104.0,,,100.0,,"Luebke, William tgsc",1985,"Fritzsche Dodge & Olcott, Inc."
1012441,"['fruity','woody','citrus','tropical','terpenic','green','banana']",true,"Woody, citrus, valencene, fruity, tropical, terpy, green and banana",,,,,,,,,,"Mosciano, Gerard P&F 20, No. 4, 23",1995,
1012451,"['herbal','lavender','woody','green','blueberry','tomato']",true,herbal lavender woody green blueberry tomato,100.0,,,,14.0,,,100.0,,"Luebke, William tgsc",1988,"Fritzsche Dodge & Olcott, Inc."
1012461,"['citrus','floral','tart','lemon','fresh','sweet','herbal']",true,citrus floral tangy lemon fresh sweet herbal,100.0,,,,,,,,,,,
1012481,"['sulfurous','meaty']",true,sulfury meaty,0.1,propylene glycol,,,,,,,,,,
1012511,"['citrus','petitgrain','bergamot','fresh','green','woody']",true,petitgrain bergamot citrus fresh green woody,100.0,,,,6.0,,,100.0,,"Luebke, William tgsc",1988,International Flavors & Fragrances Inc.
1012521,"['fruity','sweet','woody','floral','green']",true,"fruity, sweet, woody, floral, green, and weak",10.0,dipropylene glycol,,,,,,,,,,
1012531,"['floral','jasmin','chocolate','leathery','fruity','balsamic','spicy','cinnamyl']",true,floral jasmin chocolate leather fruity balsam spicy cinnamyl,100.0,,,,400.0,,,100.0,,"Luebke, William tgsc",1992,International Flavors & Fragrances Inc.
1012531,"['floral','sweet','spicy','fruity','cinnamyl','fatty','tropical']",true,"Sweet, spicy, fruity and cinnamic with fatty, tropical nuances",,,,,,,,,,"Mosciano, Gerard P&F 22, No. 3, 47",1997,
1012551,"['floral','herbal','clover','green','sweet','chocolate']",true,herbal floral clover azalea green sweet chocolate,100.0,,,,124.0,,,100.0,,"Luebke, William tgsc",1986,Harrmann & Reimer Corporation
1012571,"['floral','rose','balsamic','cinnamyl']",true,mild rose balsam cinnamyl,100.0,,,,84.0,,,100.0,,"Luebke, William tgsc",1987,Emery Chemicals
1012591,"['floral','fruity','spicy','almond','cranberry','tea black tea']",true,floral fruity spicy almond cranberry black tea,100.0,,,,8.0,,,100.0,,"Luebke, William tgsc",1988,Harrmann & Reimer Corporation
1012591,"['floral','chemical','cherry','fruity','almond']",true,Chemical with a cherry fruity almond nuance,,,,,,,,,,"Mosciano, Gerard P&F 17, No. 3, 57",1992,
1012601,"['balsamic','pine','herbal']",true,balsam pine herbal,100.0,,,,,,,,,,,
1012611,"['floral','sweet','hawthorn','hay']",true,sweet mild acetophenone hay,100.0,,,,216.0,,,100.0,,"Luebke, William tgsc",1986,Harrmann & Reimer Corporation
1012621,"['herbal','woody']",true,herbal woody,100.0,,,,,,,,,,,
1012631,"['woody','floral','fruity','herbal','dusty']",true,woody floral fruity herbal dusty,100.0,,,,140.0,,,100.0,,"Luebke, William tgsc",1987,Harrmann & Reimer Corporation
1012641,"['camphoreous','nutty','fir needle']",true,camphor nutty pine needle,100.0,,,,,,,,,,,
1012651,"['earthy','sweet','fruity','cherry','mushroom','rose','plastic']",true,sweet fruity cherry earthy mushroom rose plastic,100.0,,,,400.0,,,100.0,,"Luebke, William tgsc",1987,Harrmann & Reimer Corporation
1012661,"['floral','muguet','green','rose','mentholic']",true,floral muguet green rose mentholic,100.0,,,,137.0,,,10.0,dipropylene glycol,"Luebke, William tgsc",2009,International Flavors & Fragrances Inc.
1012671,"['floral','rose','balsamic','honey']",true,soft rose balsam honey floral,100.0,,,,400.0,,,100.0,,"Luebke, William tgsc",1984,"PPF Norda, Inc"
1012681,"['balsamic','green','earthy','herbal','pine']",true,green earthy herbal balsam pine,100.0,,,,,,,,,,,
1012681,['balsamic'],true,,,,,,,,,,,,,
1012691,"['floral','red','rose','fruity','honey','balsam','styrax']",false,floral red rose fruity honey balsam styrax,100.0,,,,,,,,,,,
1012692,"['floral','rose red rose','fruity','honey','balsamic','storax']",true,floral red rose fruity honey balsam storax,100.0,,,,96.0,,,100.0,,"Luebke, William tgsc",1983,Harrmann & Reimer Corporation
1012711,"['caramellic','sweet','maple','sugar','coffee','woody']",true,sweet caramel maple sugar coffee woody,10.0,dipropylene glycol,medium,10.0,16.0,,,100.0,,"Luebke, William tgsc",1986,"Pure Synthetics, Inc."
1012711,"['caramellic','maple','sweet','burnt','coffee','bready']",true,"Caramellic, maple, sweet, burnt, coffee, bready nuances",,,,,,,,,,"Mosciano, Gerard P&F 17, No. 4, 33",1992,
1012731,"['caramellic','sweet','maple','sugar','fenugreek','licorice']",true,sweet maple caramel sugar fenugreek licorice,1.0,dipropylene glycol,high,1.0,236.0,,,10.0,dipropylene glycol,"Luebke, William tgsc",1988,"Pure Synthetics, Inc."
1012741,"['caramellic','sugar burnt sugar','brown','maple','toffee','molasses','whiskey','nutty','coffee']",true,caramellic burnt sugar brown maple toffee molasses whiskey nutty coffee,1.0,propylene glycol,high,1.0,83.0,,,0.1,propylene glycol,"Luebke, William tgsc",2021,Vigon International
1012741,"['caramellic','sweet','brown','sugar','maple']",true,"Sweet, brown, sugary, maple, cyclotene-like, caramellic",,,,,,,,,,"Mosciano, Gerard P&F 19, No. 1, 27",1994,
1012751,"['tonka','sweet','coumarinic','coconut','powdery']",true,sweet coumarin tonka coconut powdery,100.0,,low,1.0,400.0,,,20.0,dipropylene glycol,"Luebke, William tgsc",1991,Berje Inc.
1012761,"['coconut','creamy','powdery','coumarinic','tonka','cinnamyl','vanilla','floral','earthy']",true,coconut creamy powdery coumarinic tonka cinnamyl vanilla floral earthy,1.0,dipropylene glycol,medium,1.0,347.0,,,1.0,dipropylene glycol,"Luebke, William tgsc",2021,Advanced Biotech. Inc.
1012761,"['coconut','sweet','vanilla','creamy','powdery','floral']",true,"Sweet coconut, vanilla, creamy with a powdery floral nuance",,,,,,,,,,"Mosciano, Gerard P&F 16, No. 3, 79",1991,
1012771,['odorless'],false,odorless to mild fruity wine,100.0,,,,,,,,,,,
1012772,['odorless'],false,odorless to mild fruity wine,100.0,,,,,,,,,"Luebke, William tgsc",1981,Berje Inc.
1012781,"['balsamic','cypress']",true,cypress oil,100.0,,,,,,,,,,,
1012811,"['herbal','natural','acorn','dry','hay','woody','immortelle']",true,natural acorn dry oak leaves hay woody immortelle herbal,100.0,,,,72.0,,,100.0,,"Luebke, William tgsc",1995,International Flavors & Fragrances Inc.
1012821,"['woody','dry','valerian root','pine','camphoreous','oily','balsamic','forest']",true,woody dry valerian root pine camphoreous oily balsamic forest,100.0,,,,,168.0,,100.0,,"Luebke, William tgsc",2021,"Bedoukian Research, Inc."
1012821,"['woody','cooling','pine','oily','green']",true,"Woody, mild, cooling and borneol-like with oily and green nuances",,,,,,,,,,"Mosciano, Gerard P&F 22, No. 3, 47",1997,
1012831,"['aldehydic','sweet','clean','waxy','ozone','rose']",true,strong sweet clean waxy aldehydic ozone rose,10.0,dipropylene glycol,high,10.0,312.0,,,100.0,,"Luebke, William tgsc",1990,International Flavors & Fragrances Inc.
1012851,"['floral','sweet','raspberry','heliotrope','powdery','cotton candy']",true,sweet raspberry heliotrope powdery cotton candy,10.0,dipropylene glycol,medium,10.0,400.0,,,100.0,,"Luebke, William tgsc",1991,International Flavors & Fragrances Inc.
1012851,"['floral','sweet','powdery','berry','fruity','jammy']",true,"Sweet, powdery, floral, berry and fruity with a jammy nuance",,,,,,,,,,"Mosciano, Gerard P&F 20, No. 2, 37",1995,
1012861,"['fruity','woody','chemical','metallic','sour','aromatic']",true,"fruity, woody, chemical, metallic, sour, and kerosene",10.0,dipropylene glycol,,,,,,,,,,
1012901,['spicy'],true,spicy,100.0,,,,,,,,,,,
1012911,"['herbal','cyclamen','sweet','cumin','minty','woody','orris','ozone']",true,cyclamen sweet herbal cumin mint woody orris ozone,100.0,,,,44.0,,,100.0,,"Luebke, William tgsc",1988,International Flavors & Fragrances Inc.
1012921,"['mild','rose']",false,mild rose,,,,,,,,,,,,
1012931,"['floral','fresh','clean','rose','citrus','green','herbal']",true,fresh clean rose citrus green citronellyl acetate,100.0,,,,64.0,,,100.0,,"Luebke, William tgsc",1989,International Flavors & Fragrances Inc.
1012941,"['nutty','nut skin','earthy','powdery','cocoa','potato baked potato','peanut roasted peanut','hazelnut','musty']",true,nutty nut skin earthy powdery cocoa baked potato roasted peanut hazelnut musty,0.01,dipropylene glycol,high,0.01,21.0,,,0.05,ethyl alcohol,"Luebke, William tgsc",2017,CA Aromatics Company Inc.
1012941,"['nutty','musty','powdery','cocoa','potato']",true,"Nutty, musty, powdery cocoa, potato and musty",,,,,,,,,,"Mosciano, Gerard P&F 15, No. 6, 35",1990,
1012951,"['fruity','sweet','apricot']",true,sweet apricot,10.0,dipropylene glycol,,,,,,,,,,
1012961,"['creamy','fruity','cheesy','acetic','berry','buttery']",true,fruity cheese acetic creamy dried berry butter,10.0,propylene glycol,medium,10.0,12.0,,,100.0,,"Luebke, William tgsc",2009,Alfrebro LLC/ Archer Daniels Midland Company
1012961,"['creamy','musty','buttery']",true,"Creamy, musty and buttery",,,,,,,,,,"Mosciano, Gerard P&F 21, No. 1, 33",1996,
1013051,"['tonka','spicy','balsamic','coumarinic','almond']",true,spicy balsam coumarin tonka almond,100.0,,,,,,,,,"Luebke, William tgsc",1984,International Flavors & Fragrances Inc.
1013081,"['fruity','sweet','brandy','fermented']",true,sweet fruity brandy fermented,10.0,dipropylene glycol,,,,,,,,,,
1013091,"['fruity','sweet','winey','brandy']",true,sweet wine brandy fruity,10.0,dipropylene glycol,,,,,,,,,,
1013111,"['floral','sweet','hawthorn','balsamic','mimosa']",true,mild sweet hawthorn balsam mimosa,10.0,dipropylene glycol,medium,10.0,400.0,,,100.0,,"Luebke, William tgsc",1987,"Sigma-Aldrich, Inc.: Aldrich"
1013131,"['phenolic','sweet','hawthorn','tobacco','honey','herbal']",true,phenolic sweet hawthorn tobacco honey herbal,10.0,dipropylene glycol,medium,10.0,360.0,,,100.0,,"Luebke, William tgsc",1987,Sigma-Aldrich
1013131,"['phenolic','sharp','almond bitter almond','cherry','tropical','melon','tobacco']",true,"Phenolic, sharp, benzaldehyde, cherry pit, tropical, melon with a tobacco afternote",2.0,,,,,,,,,"Mosciano, Gerard P&F 23, No. 5, 49",1998,
1013151,"['balsamic','amber','fruity']",true,mild amber balsam fruity,100.0,,,,,,,,,,,
1013161,"['roasted','cooked']",true,cooked roasted,10.0,dipropylene glycol,,,,,,,,,,
1013171,"['floral','green','jasmin','lily','herbal']",true,floral green jasmin lily herbal,100.0,,,,168.0,,,100.0,,,,
