CID,Molar Refractivity,Net Charge,HBD,HBA,Rt Bonds,Rings,TPSA,Hetero Atoms,Heavy Atoms,Aromatic Heavy Atoms,Melting Point (°C),Boiling Point (°C@760.00mm Hg),Vapor Pressure (mmHg@25.00 °C),Vapor Density (Air =1),Fraction Csp3,LogP,iLOGP,XLOGP3,WLOGP,MLOGP,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class: esol_class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT Class,GI Absorption,BBB Permeable,PgP Substrate,Log Kp (cm/s),Bioavailability Score,Caco2,Human Intestinal Absorption,Plasm Protein Binding,CYP1A2 Inhibitor,CYP2C19 Inhibitor,CYP2C9 Inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Ames mutagenesis,Acute Oral Toxicity,Carcinogenicity (Binary),Carcinogenicity (Trinary),Eye Irritation,Hepatotoxicity,Androgen Receptor Binding,Aromatase Binding,Estrogen Receptor Binding,Glucocorticoid Receptor Binding,Thyroid Receptor Binding,BRCP inhibitor,BSEP inhibitor,OATP1B1 inhibitor,OATP1B3 inhibitor,OATP2B1 inhibitor,OCT1 inhibitor,OCT2 inhibitor
10778,42.91,,,2,2,1,26.30,2,11,6,,208,0.164,,0.22,1.92,2.07,1.93,1.92,2.25,-2.26,0.828,0.006,Soluble,-2.11,1.18,0.01,Soluble,-2.84,0.22,0,Soluble,High,1,0,-5.85,0.55,1,1,0.72,1,0,0,0,0,0,1.412,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10795,23.51,,,2,2,,18.46,2,6,0,-113.20  ,64.00 to 65.00,171,3.1,1.00,0.625,1.71,0.46,0.63,0.22,-0.56,25,0.278,Very soluble,-0.42,34.6,0.38,Very soluble,-0.47,30.3,0.34,Soluble,High,0,0,-6.52,0.55,1,1,0.318,0,0,0,0,0,0,0.974,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10797,23.67,,,1,0,1,13.14,1,6,5,-87.5,63.00 to 66.00,176.098007,2.8,0.20,1.588,1.69,1.85,1.59,0.46,-2.13,0.607,0.007,Soluble,-1.75,1.47,0.02,Very soluble,-1.88,1.07,0.01,Soluble,High,1,0,-5.49,0.55,1,1,0.448,0,0,0,0,0,0,1.804,0,Warning,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10800,51.07,-1,1,5,2,1,111.87,7,14,6,87.5,,,,0.14,1.517,1.06,2.13,1.52,-0.36,-2.60,0.503,0.003,Soluble,-4.11,0.02,0,Moderately soluble,-0.98,20.9,0.11,Soluble,High,0,0,-6.00,0.55,1,1,0.782,0,0,0,0,0,0,3.46,1,Non-required,1,1,1,0,0,1,1,0,0,0,1,0,0,0
10817,42.34,,1,1,1,1,20.23,1,10,6,,134.00 @ 14.00 mm Hg,0.085,,0.33,2.048,2.14,1.80,1.72,2.19,-2.20,0.866,0.006,Soluble,-1.84,1.95,0.01,Very soluble,-2.61,0.33,0,Soluble,High,1,0,-5.85,0.55,1,1,0.76,1,0,0,0,0,0,1.484,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10819,48.28,,1,1,2,1,20.23,1,11,0,244,92.00 to 93.00,0.006,,0.60,2.281,2.50,3.17,2.28,2.20,-2.65,0.342,0.002,Soluble,-3.27,0.08,0,Soluble,-1.71,2.94,0.02,Soluble,High,1,0,-4.98,0.55,1,1,0.466,0,0,0,0,0,0,1.98,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10823,34.01,,,1,1,1,12.89,1,8,6,-76.9,166.00 ,2.53,,0.29,1.644,1.71,1.66,1.64,1.15,-2.04,0.979,0.009,Soluble,-1.54,3.06,0.03,Very soluble,-2.75,0.19,0,Soluble,High,1,0,-5.78,0.55,1,1,0.165,0,0,0,0,0,0,1.757,0,Warning,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10836,48.63,1,1,1,3,1,12.03,1,11,6,170-2,,,,0.40,1.837,2.46,2.07,1.84,2.49,-2.27,0.792,0.005,Soluble,-1.95,1.67,0.01,Very soluble,-3.66,0.03,0,Soluble,High,1,0,-5.74,0.55,1,1,0.601,0,0,0,1,0,0,3.318,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10850,135.76,,,6,26,,78.90,6,33,0,9.00 to 11.00,232.00 to 234.00,,,0.89,7.066,5.90,8.94,7.07,4.66,-6.67,0,0,Poorly soluble,-10.49,0,0,Insoluble,-8.11,0,0,Poorly soluble,Low,0,0,-2.82,0.55,0,1,0.782,0,0,0,0,1,1,1.664,0,Non-required,1,0,0,0,0,0,0,0,1,1,1,0,0,0
10869,37.30,,,1,2,1,9.23,1,9,6,-52.6,169.00 to 170.00,1.5,,0.25,1.833,2.00,1.92,1.68,1.87,-2.17,0.829,0.007,Soluble,-1.74,2.24,0.02,Very soluble,-2.88,0.16,0,Soluble,High,1,0,-5.68,0.55,1,1,0.612,1,0,0,0,0,0,1.207,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10873,42.11,,,1,3,1,9.23,1,10,6,,186.00 to 187.00,0.925,,0.33,2.223,2.20,2.16,2.07,2.19,-2.29,0.697,0.005,Soluble,-1.99,1.41,0.01,Very soluble,-3.30,0.07,0,Soluble,High,1,0,-5.60,0.55,1,1,0.747,1,0,0,0,0,0,1.792,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10882,37.05,,,2,5,,26.30,2,9,0,-91.2,144.00 to 145.00,4.745,4.4,0.86,1.74,2.45,2.19,1.74,1.63,-1.70,2.62,0.02,Very soluble,-2.38,0.55,0,Soluble,-1.93,1.55,0.01,Soluble,High,1,0,-5.54,0.55,1,1,0.507,0,0,0,0,0,0,1.6,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10883,37.25,,,3,5,,43.37,3,10,0,<25,105.00 @ 24.00 mm Hg,0.249,>1,0.71,0.919,1.29,0.07,0.92,0.64,-0.45,51.4,0.356,Very soluble,-0.53,42.1,0.29,Very soluble,-1.48,4.74,0.03,Soluble,High,1,0,-7.13,0.55,1,1,0.149,0,0,0,0,0,0,1.182,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10885,41.85,,,2,5,,26.30,2,10,0,,156.9,2.906,4.9,0.88,1.986,2.57,2.27,1.99,1.96,-1.83,2.11,0.015,Very soluble,-2.46,0.5,0,Soluble,-1.97,1.55,0.01,Soluble,High,1,0,-5.57,0.55,1,1,0.626,0,0,0,0,0,0,1.471,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10886,56.28,,,2,9,,26.30,2,13,0,-47,226,0.09,,0.91,3.3,3.37,3.80,3.30,2.87,-2.80,0.299,0.002,Soluble,-4.05,0.02,0,Moderately soluble,-3.58,0.05,0,Soluble,High,1,0,-4.74,0.55,1,1,0.798,0,0,0,0,0,0,1.65,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10890,46.66,,,2,7,,26.30,2,11,0,-73.2,185.00 to 187.00,0.569,5.4,0.89,2.52,2.92,2.74,2.52,2.28,-2.09,1.3,0.008,Soluble,-2.95,0.18,0,Soluble,-2.76,0.28,0,Soluble,High,1,0,-5.32,0.55,1,1,0.709,0,0,0,0,0,0,1.616,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10895,37.05,,,2,4,,26.30,2,9,0,-71.4,137,6.47,4.1,0.86,1.596,2.40,2.17,1.60,1.63,-1.75,2.31,0.018,Very soluble,-2.36,0.57,0,Soluble,-1.55,3.65,0.03,Soluble,High,1,0,-5.55,0.55,1,1,0.644,0,0,0,0,0,0,1.507,0,Warning,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10902,27.59,,,0,1,,77.60,2,4,0,-41.2,144.00 to 146.00,5.61,>1,1.00,0.846,1.32,0.80,0.85,0.84,-0.86,12.9,0.137,Very soluble,-2.01,0.92,0.01,Soluble,-0.82,14.2,0.15,Soluble,High,0,0,-6.31,0.55,1,1,0.896,0,0,0,0,0,0,2.503,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10911,111.40,,,6,0,1,55.38,12,24,0,-3,245,0.0225,,1.00,4.31,4.81,6.04,4.31,-1.28,-6.40,0,0,Poorly soluble,-6.98,0,0,Poorly soluble,-3.47,0.15,0,Soluble,High,1,0,-4.73,0.55,1,1,0.015,0,0,0,0,0,0,0.743,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10925,34.08,,,0,2,,38.80,1,6,0,,119.00 to 120.00,23.2,,1.00,1.962,2.04,2.20,1.96,2.23,-1.74,1.9,0.018,Very soluble,-2.65,0.23,0,Soluble,-1.55,2.93,0.03,Soluble,High,1,0,-5.37,0.55,1,1,0.779,0,0,0,0,0,0,2.109,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10927,24.25,,1,1,2,,43.09,2,6,0,114.00 to 116.00,216.00 to 217.00,0.143,,0.75,0.272,1.06,-0.21,0.27,0.08,-0.12,66.7,0.766,Very soluble,-0.24,50.3,0.58,Very soluble,-0.56,23.8,0.27,Soluble,High,0,0,-6.98,0.55,1,1,-0.133,0,0,0,0,0,0,1.232,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10931,27.45,-1,1,2,1,,37.30,2,7,0,66.00 to 70.00,95.00 to 197.00,0.2,,0.40,1.037,1.22,1.24,1.04,0.79,-1.18,6.68,0.067,Very soluble,-1.62,2.39,0.02,Very soluble,-0.04,91.5,0.91,Soluble,High,1,0,-6.03,0.85,1,1,0.658,0,0,0,0,0,0,1.077,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10934,32.05,,,1,0,1,41.13,2,7,5,69,145,5.08,3.8,0.40,1.76,1.83,1.75,1.76,0.46,-2.17,0.76,0.007,Soluble,-2.23,0.67,0.01,Soluble,-2.01,1.11,0.01,Soluble,High,1,0,-5.75,0.55,1,1,0.354,0,0,0,0,0,0,2.151,0,Warning,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10937,54.49,1,,1,2,1,13.14,2,11,5,,,,,0.50,1.486,-0.87,-2.40,-1.66,-2.46,-0.19,173,0.648,Very soluble,2.66,123000,461,Highly soluble,-3.21,0.17,0,Soluble,Low,0,0,-9.63,0.55,1,0,0.343,0,0,0,0,0,0,3.033,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10947,77.11,,,1,0,1,17.07,1,17,0,8.60 ,320.00 to 329.00,0.000176,,0.94,5.277,3.23,6.25,5.28,3.92,-5.26,0.001,0,Moderately soluble,-6.40,0,0,Poorly soluble,-4.11,0.02,0,Moderately soluble,High,1,0,-3.32,0.55,1,1,0.671,0,0,1,0,0,0,1.823,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10953,77.11,,,1,0,1,17.07,1,17,0,-13.00 to -11.00,219.00 ,0.129,,0.94,5.277,3.23,6.25,5.28,3.92,-5.26,0.001,0,Moderately soluble,-6.40,0,0,Poorly soluble,-4.11,0.02,0,Moderately soluble,High,1,0,-3.32,0.55,1,1,0.671,0,0,1,0,0,0,1.823,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10957,27.82,,,2,3,,26.30,2,7,0,-98.20 to -97.00,97.00 to 99.00,40.1,3.52,0.80,0.815,1.76,1.46,0.82,0.89,-1.20,6.52,0.064,Very soluble,-1.62,2.46,0.02,Very soluble,-0.72,19.4,0.19,Soluble,High,1,0,-5.89,0.55,1,1,0.687,0,0,0,0,0,0,0.791,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10966,25.70,,,1,1,,44.45,2,5,0,-6.00 to -4.00,130.00 to 132.00,11.45,,0.67,1.109,1.81,1.47,1.11,1.62,-1.24,5.01,0.058,Very soluble,-2.01,0.85,0.01,Soluble,-0.77,15,0.17,Soluble,High,1,0,-5.79,0.55,1,1,0.562,0,0,0,0,0,0,2.739,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10975,50.44,,1,1,5,,20.23,1,11,0,,224.00 to 225.00,0.018,,0.60,2.67,2.65,3.01,2.67,2.59,-2.36,0.669,0.004,Soluble,-3.10,0.12,0,Soluble,-2.22,0.93,0.01,Soluble,High,1,0,-5.10,0.55,1,1,0.609,0,0,0,0,0,0,2.005,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10976,36.92,,1,1,4,,20.23,1,8,0,,160.00 to 162.00,0.886,,1.00,1.948,2.29,2.31,1.95,1.89,-1.75,2.06,0.018,Very soluble,-2.37,0.49,0,Soluble,-1.69,2.36,0.02,Soluble,High,1,0,-5.37,0.55,1,1,0.851,0,0,0,0,0,0,2.726,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11002,48.16,,,0,6,,25.30,1,9,0,-76,182.00 to 189.00  ,1.2,5.07,1.00,3.32,2.85,3.38,3.32,3.29,-2.48,0.484,0.003,Soluble,-3.59,0.04,0,Soluble,-3.17,0.1,0,Soluble,High,1,0,-4.79,0.55,1,1,0.88,0,0,0,0,0,0,2.03,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11005,71.18,-1,1,2,12,,37.30,2,16,0,53.00 to 56.00,242.00 to 249.00,,>1,0.93,4.772,3.32,6.11,4.77,3.69,-4.31,0.011,0,Moderately soluble,-6.67,0,0,Poorly soluble,-4.51,0.01,0,Moderately soluble,High,1,0,-3.35,0.85,1,1,0.836,1,0,0,0,0,0,1.43,0,Non-required,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11006,79.03,,,0,13,,0.00,0,16,0,18.00 to 20.00,286.00 to 287.00,0.005,7.8,1.00,6.488,4.67,8.28,6.49,6.44,-5.60,0.001,0,Moderately soluble,-8.14,0,0,Poorly soluble,-6.33,0,0,Poorly soluble,Low,0,0,-1.80,0.55,1,1,0.926,1,0,0,0,0,0,0.978,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11027,45.90,,,1,1,2,17.07,1,11,0,,200.00 to 201.00,0.323,,0.90,2.258,2.27,2.27,2.26,2.30,-2.15,1.08,0.007,Soluble,-2.27,0.83,0.01,Soluble,-2.15,1.08,0.01,Soluble,High,1,0,-5.62,0.55,0,1,0.836,0,0,0,0,0,0,1.978,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11029,6.77,,,3,0,,63.19,,5,0,350,333.6,0.000026,,0.00,,0.00,-0.13,-2.45,-1.60,-0.28,44.2,0.524,Very soluble,-0.74,15.2,0.18,Very soluble,1.49,2600,30.8,Soluble,Low,0,0,-6.91,0.55,0,1,0.432,0,0,0,0,0,0,3.248,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11039,27.43,,,2,2,,26.30,2,7,0,-85.00 to -84.00,91.00 to 93.00,50.41,3.5,0.80,0.815,1.89,1.16,0.82,0.89,-1.07,8.65,0.085,Very soluble,-1.31,5.03,0.05,Very soluble,-0.70,20.2,0.2,Soluble,High,1,0,-6.10,0.55,0,1,0.247,0,0,0,0,0,0,2.016,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11069,113.96,,3,8,4,3,128.57,,29,10,,,,,0.45,,1.42,-0.78,2.90,0.88,-1.96,4.64,0.011,Very soluble,-1.44,15.3,0.04,Very soluble,-4.31,0.02,0,Moderately soluble,High,0,1,-9.43,0.55,1,1,1.159,0,0,0,0,0,0,3.19,0,Non-required,0,1,1,0,0,1,0,0,1,1,1,0,0,0
11079,81.91,1,1,1,2,3,24.39,2,17,10,255-260,,,,0.21,2.384,0.00,2.87,2.42,3.05,-3.48,0.082,0,Soluble,-3.04,0.22,0,Soluble,-5.40,0,0,Moderately soluble,High,1,1,-5.77,0.55,1,1,0.685,0,0,0,1,0,1,3.265,0,Non-required,0,1,0,1,1,0,0,0,0,1,1,0,1,1
11086,41.04,,1,1,1,1,43.09,2,10,6,20,85.00 to 90.00 @ 0.50 mm Hg,0.00989,,0.12,1.471,1.46,1.63,1.48,1.12,-2.08,1.12,0.008,Soluble,-2.15,0.96,0.01,Soluble,-2.34,0.62,0,Soluble,High,1,0,-5.97,0.55,1,1,0.677,1,0,0,0,0,0,1.379,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11124,22.63,,,2,2,,26.30,2,6,0,-88.00 to -87.00,79.00 to 80.00,142.778,3,0.75,0.569,1.68,0.84,0.57,0.49,-0.78,14.5,0.165,Very soluble,-0.98,9.33,0.11,Very soluble,-0.65,19.9,0.23,Soluble,High,1,0,-6.24,0.55,1,1,-0.084,0,0,0,0,0,0,1.178,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11126,29.28,,,0,0,1,28.24,1,6,5,-63.4,112,30.964001,,0.20,2.057,1.84,2.33,2.06,1.53,-2.53,0.288,0.003,Soluble,-2.56,0.27,0,Soluble,-1.97,1.05,0.01,Soluble,High,1,0,-5.24,0.55,1,1,0.66,0,0,0,0,0,0,1.808,0,Warning,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11129,45.22,,,0,0,2,0.00,0,10,0,,,,,0.80,2.999,2.62,3.01,3.00,4.29,-2.58,0.358,0.003,Soluble,-2.67,0.29,0,Soluble,-2.48,0.46,0,Soluble,Low,1,0,-4.99,0.55,1,1,0.772,0,0,0,0,0,0,1.01,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11142,47.12,,,0,1,1,0.00,0,10,0,,171.00 to 174.00,1.573,,0.60,3.165,2.65,3.44,3.16,3.27,-2.79,0.223,0.002,Soluble,-3.12,0.1,0,Soluble,-2.03,1.28,0.01,Soluble,Low,1,0,-4.69,0.55,1,1,0.457,0,0,0,0,0,0,2.045,0,Warning,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11146,279.97,,,6,56,,78.90,6,63,0,55,812.00 to 813.00,,,0.95,18.769,11.74,25.19,18.77,9.75,-17.54,0,0,Insoluble,-27.35,0,0,Insoluble,-19.64,0,0,Insoluble,Low,0,1,6.15,0.17,0,1,0.876,0,0,0,0,0,1,1.498,0,Non-required,0,0,0,0,1,0,0,0,1,1,1,0,0,0
11160,32.24,,,2,3,,26.30,2,8,0,,114.00 to 115.00  ,18.17,4,0.83,1.206,2.13,1.82,1.21,1.27,-1.51,3.6,0.031,Very soluble,-1.99,1.18,0.01,Very soluble,-1.13,8.61,0.07,Soluble,High,1,0,-5.72,0.55,1,1,0.635,0,0,0,0,0,0,1.899,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11167,20.89,,,1,0,,44.45,2,4,0,34.00 to 36.00,117.00 to 118.00,31.185,,0.50,0.719,1.58,0.94,0.72,1.10,-0.89,9.52,0.13,Very soluble,-1.46,2.53,0.03,Very soluble,-0.33,34.4,0.47,Soluble,High,1,0,-6.08,0.55,1,1,-0.131,0,0,0,0,0,0,2.52,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11168,19.07,,,1,0,,49.09,2,4,0,"-60 °F (EPA, 1998)",132.00 to 133.00,12.1,,0.50,0.83,1.32,0.93,0.83,0.42,-0.88,9.66,0.132,Very soluble,-1.55,2.07,0.03,Very soluble,-0.33,34.4,0.47,Soluble,High,1,0,-6.09,0.55,1,1,0.008,0,0,0,0,0,0,3.055,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11173,26.84,,1,1,1,,20.23,1,6,0,-59.3,138.00 to 174.00,2.384,,0.60,0.945,1.60,1.04,0.94,1.01,-0.96,9.37,0.109,Very soluble,-1.06,7.58,0.09,Very soluble,-0.47,29.3,0.34,Soluble,High,1,0,-6.09,0.55,1,1,0.162,0,0,0,0,0,0,1.951,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11176,41.85,,,2,5,,26.30,2,10,0,,78.00 to 79.00,2.906,4.9,0.88,1.986,2.67,2.27,1.99,1.96,-1.83,2.11,0.015,Very soluble,-2.46,0.5,0,Soluble,-1.97,1.55,0.01,Soluble,High,1,0,-5.57,0.55,1,1,0.738,0,0,0,0,0,0,1.458,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11177,176.94,,,4,32,,80.26,,41,0,88.5,359.4,0.000009,,0.94,,-41.95,16.41,10.00,7.28,-11.73,0,0,Insoluble,-18.27,0,0,Insoluble,-6.11,0,0,Poorly soluble,Low,0,1,1.74,0.17,1,1,0.843,0,0,0,0,0,0,2.688,0,Non-required,1,0,0,0,0,0,1,0,0,1,1,0,0,0
11196,44.63,,,1,5,,17.07,1,10,0,,200.00 to 202.00,0.28,,0.44,2.488,2.30,2.21,2.49,2.19,-1.76,2.41,0.017,Very soluble,-2.20,0.87,0.01,Soluble,-1.58,3.63,0.03,Soluble,High,1,0,-5.57,0.55,1,1,0.62,0,0,0,0,0,1,1.464,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11199,12.83,,1,1,0,,20.23,,3,0,212-267,,,,0.00,,0.95,0.50,0.69,-0.37,-0.43,16.4,0.373,Very soluble,-0.49,14.1,0.32,Very soluble,0.48,134,3.05,Soluble,High,0,0,-6.21,0.55,1,1,0.305,0,0,0,0,0,0,2.273,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11230,48.80,,1,1,1,1,20.23,1,11,0,,209,0.048,,0.80,2.504,2.51,3.26,2.50,2.30,-2.78,0.254,0.002,Soluble,-3.36,0.07,0,Soluble,-1.91,1.92,0.01,Soluble,High,1,0,-4.93,0.55,1,1,0.41,0,0,0,0,0,0,2.047,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11247,11.56,,,2,0,,40.13,,5,0,131,,,,0.50,,0.00,-0.21,-1.24,-0.49,-1.34,12,0.046,Very soluble,-0.18,176,0.67,Very soluble,0.53,901,3.42,Soluble,Low,0,0,-8.06,0.55,0,1,0.12,0,0,0,0,0,0,1.777,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11251,26.35,,,1,1,,17.07,1,6,0,-92,94.00 ,93.251999,,0.80,1.231,1.60,0.84,1.23,1.01,-0.84,12.5,0.145,Very soluble,-0.78,14.3,0.17,Very soluble,-0.93,10,0.12,Soluble,High,1,0,-6.23,0.55,0,1,0.15,0,0,0,0,0,0,2.484,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11265,31.16,,,1,2,,17.07,1,7,0,,113.00 to 114.00,18.1,,0.83,1.621,1.84,1.46,1.62,1.39,-1.25,5.65,0.056,Very soluble,-1.42,3.77,0.04,Very soluble,-1.36,4.32,0.04,Soluble,High,1,0,-5.87,0.55,0,1,0.342,0,0,0,0,0,0,2.014,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11289,110.57,,,3,6,3,27.69,4,27,18,114-116,,,,0.13,5.868,4.27,6.41,5.87,4.34,-6.34,0,0,Poorly soluble,-6.78,0,0,Poorly soluble,-8.46,0,0,Poorly soluble,High,1,1,-4.07,0.55,1,1,0.922,0,1,1,0,0,0,1.631,0,Non-required,0,1,1,1,1,1,1,0,1,1,1,0,1,0
11313,172.95,-2,2,10,7,6,232.64,14,48,32,>360,,,,0.00,8.149,-24.06,5.73,9.64,4.12,-7.80,0,0,Poorly soluble,-10.38,0,0,Insoluble,-11.10,0,0,Insoluble,Low,0,1,-6.48,0.17,0,1,0.898,0,0,0,0,0,1,3.626,1,Non-required,0,1,1,1,1,1,1,0,1,1,1,0,0,0
11335,38.40,,1,1,0,1,20.23,1,9,6,45.00 to 47.00,201.00 to 203.00,0.221,,0.25,2.009,1.81,2.36,2.01,2.14,-2.58,0.323,0.003,Soluble,-2.43,0.46,0,Soluble,-2.55,0.34,0,Soluble,High,1,0,-5.37,0.55,1,1,0.875,1,0,0,0,0,0,1.943,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11340,41.60,,,1,1,1,17.07,1,10,6,,214,0.159,4.63,0.22,2.198,1.87,1.97,2.20,2.10,-2.29,0.687,0.005,Soluble,-1.95,1.49,0.01,Very soluble,-3.09,0.11,0,Soluble,High,1,0,-5.72,0.55,1,1,0.871,1,0,0,0,0,0,1.291,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11363,41.64,,,2,2,1,34.14,2,11,6,18.00 to 19.00,222,0.075,,0.11,1.458,1.02,1.72,1.46,1.08,-2.11,1.14,0.008,Soluble,-2.05,1.31,0.01,Soluble,-2.66,0.32,0,Soluble,High,1,0,-5.98,0.55,1,1,0.751,1,0,0,0,0,0,0.546,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11387,53.88,,,0,0,2,0.00,0,12,10,112,262,0.016,,0.17,3.457,2.48,4.31,3.46,4.83,-4.14,0.011,0,Moderately soluble,-4.02,0.01,0,Moderately soluble,-4.83,0,0,Moderately soluble,Low,1,0,-4.19,0.55,1,1,0.682,1,1,0,0,0,1,1.274,0,Warning,1,1,1,0,0,0,0,0,0,1,1,0,1,0
11406,46.86,,,2,4,1,26.30,2,12,6,,82.00 to 85.00 @ 5.00 mm Hg,0.033,,0.10,2.029,2.40,2.39,2.03,2.47,-2.46,0.566,0.003,Soluble,-2.58,0.42,0,Soluble,-2.93,0.19,0,Soluble,High,1,0,-5.59,0.55,1,1,0.828,1,0,0,0,0,0,2.04,0,Non-required,1,1,0,0,0,0,0,0,0,1,1,0,0,0
11409,44.41,,,3,5,1,39.44,3,12,5,,233,0.061,,0.44,2.237,2.59,2.40,2.24,1.02,-2.37,0.712,0.004,Soluble,-2.87,0.23,0,Soluble,-2.90,0.21,0,Soluble,High,1,0,-5.62,0.55,1,1,0.911,1,0,0,0,0,0,2.013,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11419,33.85,,,1,0,1,17.07,1,8,0,-21.56,162.00 to 163.00,2.039,,0.86,1.766,1.85,1.51,1.77,1.35,-1.49,3.66,0.033,Very soluble,-1.48,3.74,0.03,Very soluble,-1.53,3.3,0.03,Soluble,High,1,0,-5.91,0.55,1,1,0.62,0,0,0,0,0,0,2.273,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11428,27.31,,1,1,2,,20.23,1,6,0,-9.00 to -8.00,114.00 to 115.00,9.661,1,1.00,1.167,1.88,1.21,1.17,1.16,-1.02,8.48,0.096,Very soluble,-1.23,5.17,0.06,Very soluble,-0.84,12.9,0.15,Soluble,High,1,0,-5.98,0.55,1,1,0.458,0,0,0,0,0,0,1.471,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11430,6.77,,,3,0,,63.19,,6,0,891,,,,0.00,,0.00,-0.13,-2.45,-1.60,-0.61,33.5,0.243,Very soluble,-0.74,25,0.18,Very soluble,1.49,4260,30.8,Soluble,Low,0,0,-7.24,0.55,0,1,0.421,0,0,0,0,0,0,3.363,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11449,40.97,,,2,5,,34.14,2,10,0,,169.00 to 170.00,1.297,,0.75,1.725,1.62,1.50,1.72,1.04,-1.34,6.55,0.046,Very soluble,-1.82,2.13,0.02,Very soluble,-2.15,1.02,0.01,Soluble,High,1,0,-6.10,0.55,1,1,0.662,0,0,0,0,0,0,1.328,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11461,39.89,-1,1,3,2,1,46.53,3,11,6,107,,,,0.12,1.393,1.53,2.02,1.39,1.32,-2.33,0.716,0.005,Soluble,-2.62,0.36,0,Soluble,-1.88,2,0.01,Soluble,High,1,0,-5.79,0.85,1,1,0.765,0,0,0,0,0,0,0.978,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
